date,value
15:41:37,2712
15:41:43,4294
15:41:43,2143
15:41:44,2081
15:41:45,4450
15:41:53,1595
15:41:59,2397
15:42:15,1993
15:42:15,3864
15:42:20,2206
15:42:30,2080
15:42:36,3960
15:42:39,4155
15:42:45,1663
15:42:46,1600
15:42:56,1495
15:42:56,3420
15:42:57,4438
15:43:01,4499
15:43:09,2662
15:43:15,1543
15:43:15,2562
15:43:19,1510
15:43:20,1501
15:43:36,2492
15:43:41,4424
15:43:48,4512
15:43:49,1500
15:43:51,1476
15:43:59,4496
15:44:00,4378
15:44:01,3090
15:44:08,4510
15:44:18,4037
15:44:21,1634
15:44:24,1506
15:44:27,4517
15:44:30,1706
15:44:35,1495
15:44:43,1845
15:44:45,1613
15:44:48,4510
15:44:51,1618
15:44:53,1494
15:44:53,2634
15:44:54,4400
15:44:54,2240
15:45:01,4380
15:45:04,4192
15:45:04,2204
15:45:06,1599
15:45:06,1506
15:45:10,1525
15:45:12,3488
15:45:20,2849
15:45:25,4324
15:45:31,2260
15:45:44,2979
15:45:44,2658
15:45:48,4510
15:45:53,4381
15:45:53,4391
15:45:54,2940
15:45:55,3038
15:45:57,4458
15:45:59,1511
15:46:00,4247
15:46:02,1793
15:46:04,1521
15:46:05,4488
15:46:15,2174
15:46:15,1521
15:46:15,4141
15:46:17,2716
15:46:19,2321
15:46:19,1508
15:46:23,3976
15:46:26,1480
15:46:27,1510
15:46:28,3719
15:46:30,4492
15:46:31,3482
15:46:36,3010
15:46:36,4408
15:46:45,1512
15:46:45,3585
15:46:49,4400
15:46:58,1433
15:46:58,1635
15:47:00,1500
15:47:00,2219
15:47:03,3734
15:47:03,4528
15:47:06,4392
15:47:12,2452
15:47:29,3321
15:47:29,3833
15:47:32,4472
15:47:34,4405
15:47:37,2869
15:47:45,2147
15:47:49,1522
15:47:54,2950
15:47:58,3731
15:48:02,2619
15:48:06,3877
15:48:11,2659
15:48:12,3334
15:48:15,3878
15:48:16,1509
15:48:18,3427
15:48:19,4523
15:48:20,4499
15:48:20,4522
15:48:34,3805
15:48:36,4365
15:48:36,1502
15:48:36,2587
15:48:38,2205
15:48:42,2080
15:48:46,2037
15:48:46,3184
15:48:50,4517
15:48:57,4525
15:49:02,2918
15:49:09,1488
15:49:11,4381
15:49:12,1520
15:49:29,3825
15:49:31,1644
15:49:32,1531
15:49:32,2341
15:49:34,4222
15:49:41,4429
15:49:53,2098
15:49:57,1630
15:49:59,2172
15:49:59,1605
15:50:01,1513
15:50:09,2431
15:50:10,4422
15:50:15,2075
15:50:19,4520
15:50:23,4409
15:50:37,1594
15:50:38,1509
15:50:39,4473
15:50:48,3051
15:50:50,4395
15:50:51,1478
15:50:57,4351
15:50:58,2936
15:50:59,1605
15:51:03,4343
15:51:03,4515
15:51:04,1640
15:51:04,1608
15:51:09,1521
15:51:10,3153
15:51:12,3925
15:51:13,4118
15:51:24,4475
15:51:27,2984
15:51:29,4395
15:51:31,4509
15:51:32,4003
15:51:35,1653
15:51:36,4497
15:51:38,2726
15:51:39,1471
15:51:41,4400
15:51:52,1637
15:51:59,1605
15:52:01,1771
15:52:03,3683
15:52:04,2308
15:52:10,4494
15:52:12,4504
15:52:12,4506
15:52:14,2385
15:52:14,4386
15:52:18,4494
15:52:19,1501
15:52:22,4095
15:52:23,4013
15:52:24,4478
15:52:27,1640
15:52:31,2659
15:52:32,3766
15:52:32,2897
15:52:34,1459
15:52:50,2397
15:52:53,3063
15:52:57,2752
15:53:03,1595
15:53:04,3066
15:53:08,1570
15:53:09,1586
15:53:12,1494
15:53:39,1684
15:53:44,2382
15:53:45,1504
15:53:56,1487
15:53:58,1500
15:54:03,1603
15:54:07,1512
15:54:10,4489
15:54:10,2028
15:54:13,4484
15:54:16,4071
15:54:18,1601
15:54:22,1855
15:54:24,1596
15:54:26,3130
15:54:31,4342
15:54:34,1755
15:54:36,1507
15:54:43,4508
15:54:46,4507
15:54:49,4514
15:54:55,1645
15:54:56,1432
15:54:56,3238
15:54:57,3399
15:54:59,2731
15:55:00,1495
15:55:01,1781
15:55:04,1824
15:55:06,4384
15:55:07,1494
15:55:08,3841
15:55:15,2898
15:55:15,3248
15:55:21,4084
15:55:22,4497
15:55:26,2311
15:55:29,2241
15:55:29,1503
15:55:33,1484
15:55:33,3238
15:55:34,1628
15:55:35,4388
15:55:36,1486
15:55:52,2008
15:55:56,1505
15:55:56,1608
15:56:02,1642
15:56:04,4362
15:56:07,1678
15:56:16,2794
15:56:18,2460
15:56:19,3719
15:56:25,3723
15:56:25,2876
15:56:27,3854
15:56:32,4288
15:56:38,4511
15:56:42,4522
15:56:48,1825
15:56:52,4510
15:56:53,3733
15:57:09,4157
15:57:11,4294
15:57:21,1679
15:57:22,1493
15:57:31,4470
15:57:33,1598
15:57:38,3192
15:57:43,2256
15:57:54,1435
15:57:55,4104
15:58:12,3054
15:58:13,1966
15:58:17,4173
15:58:18,3976
15:58:18,3977
15:58:19,4535
15:58:24,4370
15:58:28,1509
15:58:36,2089
15:58:41,2753
15:58:42,4524
15:58:43,4460
15:58:44,2813
15:58:49,4003
15:58:53,4279
15:58:58,1601
15:59:00,1714
15:59:06,1932
15:59:10,4526
15:59:18,1491
15:59:22,2173
15:59:23,4228
15:59:25,3901
15:59:28,3198
15:59:28,1628
15:59:28,3024
15:59:33,1663
15:59:35,3392
15:59:41,3396
15:59:41,3398
15:59:41,3391
15:59:42,1857
15:59:43,1503
15:59:49,1906
15:59:49,3086
15:59:54,4491
15:59:55,1507
15:59:57,3174
15:59:57,3488
15:59:57,3197
15:59:57,2436
15:59:57,3196
16:00:00,2703
16:00:02,3181
16:00:03,4526
16:00:03,3781
16:00:04,1416
16:00:12,1530
16:00:14,2437
16:00:18,4418
16:00:29,2085
16:00:31,2330
16:00:35,4414
16:00:35,2845
16:00:38,1601
16:00:43,4513
16:00:44,4391
16:00:45,4009
16:00:47,4421
16:00:49,1603
16:00:52,1404
16:00:55,4513
16:01:11,4029
16:01:13,4498
16:01:25,4400
16:01:27,4521
16:01:34,1605
16:01:39,4413
16:01:39,1461
16:01:52,1499
16:01:54,2962
16:01:54,3009
16:01:56,2966
16:01:57,3209
16:01:58,4512
16:02:03,3391
16:02:09,4509
16:02:13,1742
16:02:14,4485
16:02:15,1523
16:02:26,4399
16:02:30,4220
16:02:31,4534
16:02:34,1603
16:02:39,3136
16:02:42,4007
16:02:47,1659
16:02:49,3283
16:02:50,4541
16:02:57,4562
16:02:58,1610
16:03:04,3445
16:03:08,4532
16:03:10,2330
16:03:11,2605
16:03:14,1658
16:03:16,4409
16:03:19,1534
16:03:23,2362
16:03:25,1511
16:03:27,4429
16:03:34,2582
16:03:36,3609
16:03:40,4281
16:03:41,1408
16:03:42,4419
16:03:45,4534
16:03:48,4547
16:03:51,4525
16:03:55,1509
16:04:00,1411
16:04:00,1413
16:04:00,1419
16:04:00,1566
16:04:01,1420
16:04:01,2063
16:04:02,1548
16:04:03,2055
16:04:05,3248
16:04:05,3458
16:04:05,1455
16:04:05,1557
16:04:06,3573
16:04:07,2072
16:04:07,2071
16:04:07,1498
16:04:08,3845
16:04:08,1495
16:04:08,2056
16:04:09,3300
16:04:09,1963
16:04:10,2093
16:04:11,3299
16:04:12,2058
16:04:12,2128
16:04:12,2126
16:04:12,2108
16:04:12,4395
16:04:12,2120
16:04:12,1903
16:04:13,1576
16:04:14,2058
16:04:14,2100
16:04:14,2115
16:04:14,1548
16:04:16,4140
16:04:17,2021
16:04:17,1962
16:04:17,3437
16:04:18,1574
16:04:18,1851
16:04:18,1548
16:04:18,1494
16:04:19,3436
16:04:19,2021
16:04:20,2020
16:04:20,2020
16:04:20,2018
16:04:20,1913
16:04:21,2017
16:04:21,1574
16:04:22,1901
16:04:22,2683
16:04:22,2020
16:04:22,2715
16:04:22,2021
16:04:23,1900
16:04:23,2020
16:04:23,1496
16:04:23,2573
16:04:25,1899
16:04:25,2055
16:04:25,4283
16:04:25,4282
16:04:25,2019
16:04:26,1900
16:04:26,1899
16:04:26,2015
16:04:26,1459
16:04:26,2016
16:04:26,2016
16:04:26,2017
16:04:26,1900
16:04:26,2018
16:04:26,2055
16:04:26,1900
16:04:27,1554
16:04:27,1906
16:04:27,2058
16:04:27,1899
16:04:27,1899
16:04:27,2015
16:04:28,2055
16:04:28,1906
16:04:28,1901
16:04:29,2055
16:04:29,4511
16:04:29,2056
16:04:30,2714
16:04:31,2020
16:04:31,1898
16:04:31,2059
16:04:31,1961
16:04:31,2055
16:04:31,4500
16:04:31,1900
16:04:31,1900
16:04:31,2055
16:04:31,1899
16:04:31,2055
16:04:32,2053
16:04:32,2567
16:04:32,2055
16:04:32,2059
16:04:32,1899
16:04:32,1898
16:04:32,2054
16:04:32,1899
16:04:32,2055
16:04:32,1884
16:04:32,1900
16:04:32,1715
16:04:32,2053
16:04:33,1901
16:04:33,1883
16:04:33,1900
16:04:33,1899
16:04:33,1899
16:04:33,1906
16:04:33,2057
16:04:33,1899
16:04:33,1883
16:04:33,2020
16:04:33,1958
16:04:33,4284
16:04:33,1899
16:04:33,1900
16:04:34,1962
16:04:34,1909
16:04:34,1900
16:04:34,1900
16:04:34,1958
16:04:34,1884
16:04:34,1899
16:04:34,1900
16:04:34,1906
16:04:35,1899
16:04:35,2821
16:04:35,1959
16:04:35,2567
16:04:35,2840
16:04:35,1883
16:04:35,1959
16:04:35,2018
16:04:35,1899
16:04:35,1909
16:04:35,1907
16:04:36,1585
16:04:36,1505
16:04:37,1900
16:04:37,1899
16:04:37,1899
16:04:37,1960
16:04:37,1906
16:04:37,1906
16:04:37,1899
16:04:37,1959
16:04:37,1908
16:04:37,1957
16:04:38,1960
16:04:38,1907
16:04:38,1958
16:04:38,1899
16:04:38,1898
16:04:38,1899
16:04:38,1899
16:04:38,1898
16:04:38,1959
16:04:38,1885
16:04:38,1899
16:04:38,1897
16:04:38,1899
16:04:38,1899
16:04:38,1883
16:04:38,1959
16:04:38,1898
16:04:38,1906
16:04:39,1897
16:04:39,1899
16:04:39,1958
16:04:39,1897
16:04:39,1900
16:04:40,1957
16:04:40,1957
16:04:40,1883
16:04:40,1898
16:04:40,1898
16:04:40,1900
16:04:40,1898
16:04:41,1903
16:04:42,1905
16:04:43,1899
16:04:43,1899
16:04:43,1900
16:04:43,1899
16:04:43,1906
16:04:43,1900
16:04:43,1897
16:04:43,1900
16:04:43,1884
16:04:43,1900
16:04:43,1898
16:04:44,1899
16:04:44,2567
16:04:44,1897
16:04:44,1899
16:04:44,1901
16:04:44,1898
16:04:44,1898
16:04:44,1899
16:04:44,1906
16:04:44,1906
16:04:45,1906
16:04:45,1899
16:04:45,1883
16:04:45,1883
16:04:45,1907
16:04:45,1906
16:04:46,1898
16:04:46,1897
16:04:46,1898
16:04:46,1882
16:04:46,1897
16:04:46,1907
16:04:46,1907
16:04:47,1897
16:04:47,1898
16:04:47,1907
16:04:47,1898
16:04:47,1898
16:04:47,1899
16:04:47,1898
16:04:48,1899
16:04:48,2419
16:04:48,1457
16:04:48,1898
16:04:48,1898
16:04:49,1646
16:04:49,1899
16:04:49,1900
16:04:49,1906
16:04:49,1584
16:04:50,2672
16:04:50,2418
16:04:50,2414
16:04:50,2419
16:04:51,1607
16:04:51,1455
16:04:51,1907
16:04:51,1883
16:04:51,1883
16:04:51,1901
16:04:51,1884
16:04:51,1900
16:04:52,1897
16:04:52,1882
16:04:52,1883
16:04:52,1898
16:04:52,1897
16:04:52,1899
16:04:52,1897
16:04:52,1897
16:04:52,1897
16:04:52,1898
16:04:53,1899
16:04:53,1898
16:04:53,1898
16:04:53,1897
16:04:53,1898
16:04:53,1899
16:04:54,1884
16:04:54,1899
16:04:54,1456
16:04:55,1899
16:04:55,1899
16:04:55,1899
16:04:55,1900
16:04:55,1899
16:04:56,2418
16:04:56,2419
16:04:56,1663
16:04:57,1646
16:04:57,1899
16:04:57,1897
16:04:57,1899
16:04:57,1899
16:04:57,1898
16:04:57,1883
16:04:58,1758
16:05:00,2571
16:05:00,1759
16:05:01,2734
16:05:01,1883
16:05:02,2418
16:05:03,2840
16:05:04,2419
16:05:07,2570
16:05:08,1906
16:05:08,1646
16:05:08,1611
16:05:08,2567
16:05:09,2418
16:05:11,1907
16:05:12,2570
16:05:13,1883
16:05:15,4402
16:05:15,3627
16:05:17,2373
16:05:17,2372
16:05:17,2417
16:05:22,4398
16:05:23,1880
16:05:27,2122
16:05:30,2418
16:05:30,1507
16:05:32,1687
16:05:32,4223
16:05:34,4524
16:05:36,1646
16:05:38,1688
16:05:44,4382
16:05:46,3833
16:05:58,3025
16:05:58,1503
16:05:59,3148
16:06:01,4420
16:06:05,1646
16:06:06,3088
16:06:07,4434
16:06:10,1605
16:06:13,3244
16:06:13,4426
16:06:15,3483
16:06:17,2612
16:06:26,3243
16:06:29,1619
16:06:32,2720
16:06:37,2270
16:06:38,3874
16:06:43,1705
16:06:52,4532
16:06:59,3967
16:07:02,4435
16:07:08,4517
16:07:11,4559
16:07:15,3232
16:07:15,3617
16:07:24,1387
16:07:24,1392
16:07:24,1537
16:07:26,2352
16:07:26,4003
16:07:31,1627
16:07:32,1688
16:07:32,4544
16:07:38,1531
16:07:47,4279
16:07:54,3767
16:07:56,1646
16:07:56,1631
16:07:56,1645
16:08:02,2128
16:08:04,1513
16:08:07,1644
16:08:09,1507
16:08:09,4554
16:08:11,1517
16:08:12,4396
16:08:13,3874
16:08:15,2881
16:08:15,4342
16:08:17,1544
16:08:26,4358
16:08:28,3628
16:08:35,1441
16:08:36,1457
16:08:39,4552
16:08:45,4429
16:08:51,1597
16:08:53,1526
16:08:53,1598
16:08:57,4434
16:09:02,4394
16:09:04,2172
16:09:05,1610
16:09:06,2568
16:09:10,4239
16:09:10,4248
16:09:16,3839
16:09:17,4523
16:09:19,4556
16:09:20,4471
16:09:20,2461
16:09:24,1613
16:09:25,1506
16:09:25,2089
16:09:33,1512
16:09:34,1515
16:09:39,2224
16:09:46,1935
16:09:56,4545
16:09:57,2558
16:10:07,3032
16:10:13,1456
16:10:13,2037
16:10:13,3688
16:10:24,1653
16:10:25,4471
16:10:38,2495
16:10:41,2093
16:10:48,2120
16:10:49,4428
16:10:52,1493
16:10:54,1515
16:10:55,4417
16:10:57,2284
16:11:00,2013
16:11:01,1536
16:11:06,1650
16:11:06,1554
16:11:10,1610
16:11:10,1399
16:11:15,4526
16:11:18,3838
16:11:26,4495
16:11:27,3174
16:11:28,3108
16:11:31,1620
16:11:31,4564
16:11:34,1518
16:11:37,3304
16:11:38,2513
16:11:39,4502
16:11:39,1455
16:11:42,4561
16:11:56,2153
16:12:00,4091
16:12:08,1501
16:12:08,3480
16:12:13,3081
16:12:15,1537
16:12:18,1500
16:12:26,2755
16:12:26,4558
16:12:51,1629
16:12:52,4411
16:12:52,4535
16:12:54,1605
16:12:57,1544
16:12:58,1539
16:13:02,3722
16:13:06,4563
16:13:07,3092
16:13:07,1409
16:13:07,3497
16:13:10,4403
16:13:11,4550
16:13:13,1883
16:13:19,2649
16:13:19,1723
16:13:21,1502
16:13:24,3677
16:13:28,4411
16:13:30,1548
16:13:39,3518
16:13:39,4189
16:13:41,3889
16:13:47,4540
16:13:48,1509
16:13:49,4559
16:13:51,4495
16:13:57,1443
16:13:59,3152
16:14:00,1518
16:14:04,2329
16:14:07,2228
16:14:08,3832
16:14:09,1487
16:14:10,1870
16:14:18,2225
16:14:19,1401
16:14:19,3370
16:14:23,4539
16:14:26,3098
16:14:32,2975
16:14:33,2770
16:14:40,4172
16:14:42,3720
16:14:42,3773
16:14:48,3398
16:14:54,1656
16:14:57,1542
16:15:05,4306
16:15:08,2396
16:15:12,4128
16:15:14,1515
16:15:14,1431
16:15:18,2098
16:15:20,4544
16:15:26,3362
16:15:30,1620
16:15:30,1515
16:15:32,1504
16:15:39,1515
16:15:42,3686
16:15:44,4545
16:15:45,1631
16:15:46,4432
16:15:48,4543
16:15:53,1398
16:15:56,4417
16:15:57,1538
16:15:58,1517
16:15:58,3453
16:16:05,4359
16:16:06,4551
16:16:08,4492
16:16:11,4539
16:16:18,1642
16:16:19,2669
16:16:21,4468
16:16:25,2750
16:16:30,4457
16:16:33,2924
16:16:36,2932
16:16:37,1615
16:16:40,2583
16:16:41,1637
16:16:49,4137
16:16:53,4532
16:16:54,3853
16:16:55,3854
16:16:57,1696
16:17:03,1568
16:17:04,3681
16:17:06,3176
16:17:09,3279
16:17:13,2387
16:17:14,4537
16:17:15,4489
16:17:25,1580
16:17:28,1399
16:17:33,1873
16:17:33,1603
16:17:34,2520
16:17:37,1649
16:17:38,2419
16:17:39,1535
16:17:41,2907
16:17:46,2584
16:17:55,1615
16:17:57,4289
16:17:58,1501
16:17:58,1609
16:17:58,2873
16:18:03,1504
16:18:03,1508
16:18:07,2387
16:18:08,4290
16:18:11,2644
16:18:13,1915
16:18:13,2317
16:18:16,3279
16:18:17,4182
16:18:21,1539
16:18:22,3891
16:18:25,4555
16:18:27,4539
16:18:29,1920
16:18:29,1627
16:18:30,3415
16:18:34,4410
16:18:35,2733
16:18:40,3183
16:18:43,3670
16:18:44,4387
16:18:47,1511
16:18:50,4534
16:18:53,3001
16:18:58,1707
16:18:58,1641
16:19:02,1524
16:19:07,2345
16:19:09,2219
16:19:10,2827
16:19:15,4381
16:19:19,4408
16:19:21,4510
16:19:22,4541
16:19:28,3589
16:19:31,1499
16:19:31,4126
16:19:39,3527
16:19:40,1625
16:19:41,3627
16:19:41,4532
16:19:42,3602
16:19:42,4384
16:19:45,1967
16:19:47,4528
16:19:51,4437
16:20:01,1640
16:20:01,3487
16:20:02,1531
16:20:12,3346
16:20:17,4518
16:20:27,4400
16:20:39,2044
16:20:41,3253
16:20:45,3369
16:20:49,4353
16:20:53,4376
16:20:54,2747
16:20:57,3986
16:21:06,3475
16:21:13,1514
16:21:15,3875
16:21:26,1671
16:21:29,2306
16:21:32,4528
16:21:33,4409
16:21:34,2384
16:21:37,4109
16:21:37,4554
16:21:39,3161
16:21:41,3715
16:21:42,2400
16:21:47,4432
16:21:48,3230
16:21:50,1646
16:21:51,4231
16:21:57,2698
16:22:00,1396
16:22:01,4234
16:22:04,3369
16:22:04,4531
16:22:13,4256
16:22:14,4382
16:22:17,2891
16:22:17,2885
16:22:17,4515
16:22:20,2532
16:22:21,1512
16:22:22,1620
16:22:28,1402
16:22:32,1549
16:22:36,1594
16:22:46,3065
16:22:50,4530
16:23:02,1693
16:23:07,1625
16:23:08,2032
16:23:09,4488
16:23:10,2733
16:23:14,1533
16:23:16,2308
16:23:19,4443
16:23:30,4455
16:23:30,2155
16:23:33,2925
16:23:39,2777
16:23:40,4523
16:23:44,4511
16:23:51,2015
16:23:58,1633
16:23:59,3997
16:24:04,1522
16:24:12,1630
16:24:25,4363
16:24:28,4386
16:24:29,1517
16:24:32,4532
16:24:37,4523
16:24:39,4521
16:24:49,4400
16:24:51,4506
16:24:52,4450
16:24:54,2195
16:25:03,4489
16:25:07,4132
16:25:08,1947
16:25:09,1485
16:25:10,4189
16:25:10,4374
16:25:15,2968
16:25:19,4421
16:25:22,1618
16:25:23,2519
16:25:24,4490
16:25:28,1490
16:25:29,1649
16:25:31,2820
16:25:31,4495
16:25:32,4491
16:25:34,2631
16:25:40,1606
16:25:42,4535
16:25:46,1621
16:25:51,1548
16:26:01,3972
16:26:02,4502
16:26:05,4488
16:26:11,3615
16:26:16,2530
16:26:22,1652
16:26:23,3508
16:26:27,4500
16:26:29,2951
16:26:30,1718
16:26:30,4345
16:26:34,2474
16:26:42,1500
16:26:43,1626
16:26:55,3520
16:26:58,4504
16:27:02,4513
16:27:07,2311
16:27:12,1610
16:27:16,3312
16:27:23,2933
16:27:24,1408
16:27:25,4260
16:27:26,4535
16:27:29,3812
16:27:30,1518
16:27:33,4502
16:27:44,4534
16:27:45,4554
16:27:56,2200
16:27:56,4384
16:28:04,3666
16:28:11,1633
16:28:11,3974
16:28:18,2797
16:28:22,4539
16:28:24,1890
16:28:27,1644
16:28:28,2795
16:28:29,4160
16:28:31,4505
16:28:32,2329
16:28:41,4554
16:28:41,1550
16:28:43,4339
16:28:49,2568
16:28:52,2139
16:28:54,4493
16:28:54,1590
16:28:54,4560
16:28:55,1496
16:28:56,4224
16:28:59,1690
16:29:07,3417
16:29:08,4187
16:29:09,4105
16:29:11,4500
16:29:11,3700
16:29:15,1509
16:29:19,4471
16:29:23,1496
16:29:25,4564
16:29:28,1513
16:29:28,4313
16:29:35,3579
16:29:36,3439
16:29:36,1526
16:29:37,2667
16:29:38,1618
16:29:39,3927
16:29:44,4520
16:29:46,3341
16:29:55,4123
16:30:02,1562
16:30:12,3924
16:30:15,1644
16:30:16,1634
16:30:16,4526
16:30:17,4407
16:30:18,3881
16:30:24,1948
16:30:25,3874
16:30:28,1695
16:30:29,3121
16:30:30,2804
16:30:31,2456
16:30:34,1539
16:30:40,4542
16:30:43,3955
16:30:43,1644
16:31:00,4529
16:31:03,1557
16:31:03,2601
16:31:08,3068
16:31:09,4453
16:31:09,1572
16:31:14,1542
16:31:18,4362
16:31:20,2179
16:31:29,4553
16:31:32,2620
16:31:38,1558
16:31:39,2443
16:31:41,4182
16:31:44,4539
16:31:45,4517
16:31:49,1428
16:31:51,4587
16:31:55,3038
16:31:55,2994
16:31:58,1669
16:32:10,3690
16:32:16,4230
16:32:18,1895
16:32:20,4528
16:32:20,1538
16:32:22,1641
16:32:24,3900
16:32:25,4048
16:32:32,1666
16:32:35,2552
16:32:36,1540
16:32:37,1631
16:32:46,2331
16:32:50,2904
16:32:55,4033
16:32:58,1644
16:33:03,4554
16:33:03,1635
16:33:05,3740
16:33:05,1444
16:33:11,4506
16:33:14,4422
16:33:16,4411
16:33:19,2346
16:33:19,1529
16:33:25,1534
16:33:29,3878
16:33:34,4398
16:33:34,4530
16:33:35,2566
16:33:37,1783
16:33:39,1809
16:33:40,1936
16:33:42,1785
16:33:43,1779
16:33:50,1533
16:33:51,4537
16:33:51,1956
16:33:54,1779
16:33:56,2223
16:33:57,3449
16:34:00,1547
16:34:03,2636
16:34:04,1576
16:34:08,1411
16:34:12,2000
16:34:14,4310
16:34:22,1648
16:34:27,4468
16:34:29,1781
16:34:35,2817
16:34:35,2021
16:34:44,1423
16:34:49,1415
16:34:52,4400
16:34:52,1654
16:34:53,1517
16:34:54,3027
16:34:55,1590
16:34:57,4155
16:35:04,1646
16:35:05,4427
16:35:07,1706
16:35:14,4411
16:35:17,1782
16:35:19,2523
16:35:20,1782
16:35:21,4095
16:35:23,1643
16:35:30,3571
16:35:32,3480
16:35:34,1534
16:35:36,4463
16:35:38,4372
16:35:39,3671
16:35:39,4533
16:35:41,1416
16:35:45,1413
16:35:52,3881
16:35:52,1438
16:35:54,3921
16:36:00,2253
16:36:04,4563
16:36:05,1553
16:36:08,1572
16:36:11,4273
16:36:12,1413
16:36:16,2234
16:36:21,1776
16:36:22,1655
16:36:23,4077
16:36:31,2154
16:36:31,4413
16:36:34,3279
16:36:36,1777
16:36:37,1777
16:36:38,1559
16:36:39,2116
16:36:51,1715
16:36:53,4543
16:36:54,1756
16:36:55,3895
16:37:00,1666
16:37:02,1549
16:37:06,3366
16:37:13,3831
16:37:16,4402
16:37:25,2029
16:37:30,1407
16:37:38,1413
16:37:43,2761
16:37:49,4304
16:37:59,1537
16:38:02,4383
16:38:04,1532
16:38:04,3269
16:38:06,1661
16:38:16,1545
16:38:19,1575
16:38:25,4566
16:38:25,4406
16:38:26,4572
16:38:30,1650
16:38:34,1538
16:38:35,1556
16:38:38,2661
16:38:43,1427
16:38:45,4505
16:38:46,1583
16:38:46,3943
16:38:47,1776
16:38:55,1540
16:39:02,1662
16:39:07,2153
16:39:17,2012
16:39:18,3907
16:39:21,3285
16:39:22,4543
16:39:22,4553
16:39:25,1621
16:39:26,1565
16:39:29,1573
16:39:29,2978
16:39:30,1415
16:39:35,4429
16:39:36,3982
16:39:37,4561
16:39:40,1420
16:39:42,4468
16:39:43,4424
16:39:46,2384
16:39:47,4563
16:39:48,2237
16:39:48,1535
16:39:48,3322
16:39:51,1775
16:39:52,1555
16:39:55,2465
16:39:58,4397
16:39:59,3540
16:39:59,4074
16:40:05,1653
16:40:08,1637
16:40:09,1648
16:40:19,4229
16:40:22,2200
16:40:25,1641
16:40:28,2417
16:40:28,2011
16:40:32,1650
16:40:36,1415
16:40:43,2240
16:40:44,3790
16:40:45,4562
16:40:51,3454
16:40:54,1656
16:40:59,2045
16:41:08,3219
16:41:10,4530
16:41:11,4570
16:41:17,4350
16:41:18,4465
16:41:20,1597
16:41:24,3788
16:41:25,2959
16:41:28,4257
16:41:28,4561
16:41:29,4272
16:41:34,1426
16:41:35,3808
16:41:37,3428
16:41:41,1659
16:41:43,1416
16:41:44,1416
16:41:45,2930
16:41:45,3914
16:41:54,2229
16:41:55,1570
16:41:57,4400
16:41:57,1418
16:42:02,4541
16:42:09,1675
16:42:11,1653
16:42:13,4528
16:42:18,1422
16:42:19,1572
16:42:28,3021
16:42:30,3487
16:42:37,2971
16:42:38,1539
16:42:42,1652
16:42:46,3066
16:42:46,1414
16:42:47,2681
16:42:49,1563
16:42:53,4563
16:42:55,3051
16:42:58,4431
16:43:02,4292
16:43:03,4543
16:43:03,1529
16:43:05,3177
16:43:06,1417
16:43:07,1541
16:43:09,4566
16:43:09,4448
16:43:10,1416
16:43:12,2101
16:43:12,1411
16:43:14,4544
16:43:17,2971
16:43:18,4441
16:43:23,1416
16:43:24,4522
16:43:25,2339
16:43:26,1566
16:43:33,1654
16:43:35,1652
16:43:37,4434
16:43:38,4573
16:43:40,2542
16:43:41,3189
16:43:45,2350
16:43:46,4606
16:43:48,4412
16:43:50,3663
16:43:51,3421
16:43:58,4570
16:43:59,3174
16:44:01,4445
16:44:03,1561
16:44:03,4400
16:44:04,3965
16:44:05,1543
16:44:05,1663
16:44:05,3368
16:44:09,1683
16:44:21,1759
16:44:29,4539
16:44:30,1651
16:44:32,3380
16:44:32,4365
16:44:32,1569
16:44:32,4394
16:44:33,1642
16:44:34,3584
16:44:35,3022
16:44:36,3360
16:44:40,1425
16:44:42,2981
16:44:42,4572
16:44:44,3768
16:44:45,3865
16:44:53,4576
16:44:54,4360
16:44:55,2020
16:44:55,4370
16:44:56,3800
16:44:56,2397
16:44:56,3916
16:44:57,2676
16:44:57,1420
16:45:02,4573
16:45:03,1450
16:45:04,3410
16:45:07,3406
16:45:09,2887
16:45:10,3418
16:45:11,4135
16:45:12,1566
16:45:21,1549
16:45:24,3796
16:45:25,1411
16:45:26,1539
16:45:27,2276
16:45:27,3661
16:45:28,2144
16:45:29,1660
16:45:36,4572
16:45:39,4442
16:45:44,4542
16:45:45,4529
16:45:45,2351
16:45:48,4050
16:45:49,4523
16:45:51,1582
16:46:01,2328
16:46:04,1433
16:46:04,3325
16:46:06,4610
16:46:12,1558
16:46:15,1749
16:46:17,3064
16:46:24,4558
16:46:28,1574
16:46:32,1768
16:46:32,2787
16:46:35,2530
16:46:37,1432
16:46:39,1529
16:46:40,1593
16:46:45,2502
16:46:50,2340
16:46:52,1551
16:46:54,4409
16:46:57,4201
16:47:02,2074
16:47:03,2669
16:47:05,4314
16:47:08,1587
16:47:10,1540
16:47:11,4572
16:47:14,2523
16:47:16,3795
16:47:22,4284
16:47:26,3648
16:47:27,4536
16:47:30,1661
16:47:31,1653
16:47:33,1423
16:47:33,4135
16:47:38,2298
16:47:40,3048
16:47:41,1916
16:47:43,4396
16:47:44,3956
16:47:50,3064
16:48:01,1558
16:48:02,1591
16:48:02,3564
16:48:05,1552
16:48:07,3885
16:48:11,4498
16:48:14,4178
16:48:16,1453
16:48:16,1411
16:48:17,4559
16:48:22,1699
16:48:24,4432
16:48:25,1644
16:48:26,3915
16:48:28,2680
16:48:32,1651
16:48:36,3293
